"GEO_ID","NAME","B01003_001E","B01003_001M"
"8600000US13754","ZCTA5 13754","3147","285"
"8600000US13755","ZCTA5 13755","1127","208"
"8600000US13756","ZCTA5 13756","384","111"
"8600000US13757","ZCTA5 13757","1338","209"
"8600000US13760","ZCTA5 13760","42372","655"
"8600000US13774","ZCTA5 13774","154","98"
"8600000US13775","ZCTA5 13775","1829","280"
"8600000US13776","ZCTA5 13776","546","110"
"8600000US13777","ZCTA5 13777","347","115"
"8600000US13778","ZCTA5 13778","5486","280"
"8600000US13780","ZCTA5 13780","929","217"
"8600000US13782","ZCTA5 13782","777","215"
"8600000US13783","ZCTA5 13783","2634","203"
"8600000US13784","ZCTA5 13784","130","78"
"8600000US13786","ZCTA5 13786","365","112"
"8600000US13787","ZCTA5 13787","3342","482"
"8600000US13788","ZCTA5 13788","911","135"
"8600000US13790","ZCTA5 13790","17964","536"
"8600000US13794","ZCTA5 13794","67","57"
"8600000US13795","ZCTA5 13795","2878","360"
"8600000US13796","ZCTA5 13796","1362","238"
"8600000US13797","ZCTA5 13797","2220","224"
"8600000US13801","ZCTA5 13801","1428","200"
"8600000US13802","ZCTA5 13802","711","322"
"8600000US13803","ZCTA5 13803","4243","329"
"8600000US13804","ZCTA5 13804","323","104"
"8600000US13806","ZCTA5 13806","229","74"
"8600000US13807","ZCTA5 13807","1163","199"
"8600000US13808","ZCTA5 13808","1544","217"
"8600000US13809","ZCTA5 13809","1531","252"
"8600000US13810","ZCTA5 13810","1210","218"
"8600000US13811","ZCTA5 13811","4243","270"
"8600000US13812","ZCTA5 13812","2386","197"
"8600000US13813","ZCTA5 13813","752","293"
"8600000US13815","ZCTA5 13815","12930","286"
"8600000US13820","ZCTA5 13820","22070","466"
"8600000US13825","ZCTA5 13825","2914","245"
"8600000US13826","ZCTA5 13826","15","24"
"8600000US13827","ZCTA5 13827","11452","702"
"8600000US13830","ZCTA5 13830","5077","248"
"8600000US13832","ZCTA5 13832","576","142"
"8600000US13833","ZCTA5 13833","3728","363"
"8600000US13834","ZCTA5 13834","289","272"
"8600000US13835","ZCTA5 13835","1132","181"
"8600000US13838","ZCTA5 13838","4099","269"
"8600000US13839","ZCTA5 13839","1171","253"
"8600000US13841","ZCTA5 13841","659","202"
"8600000US13842","ZCTA5 13842","606","187"
"8600000US13843","ZCTA5 13843","2015","285"
"8600000US13844","ZCTA5 13844","790","191"
"8600000US13845","ZCTA5 13845","123","177"
"8600000US13846","ZCTA5 13846","369","128"
"8600000US13847","ZCTA5 13847","98","78"
"8600000US13849","ZCTA5 13849","4502","325"
"8600000US13850","ZCTA5 13850","22351","579"
"8600000US13856","ZCTA5 13856","6089","231"
"8600000US13859","ZCTA5 13859","146","88"
"8600000US13860","ZCTA5 13860","27","42"
"8600000US13861","ZCTA5 13861","273","136"
"8600000US13862","ZCTA5 13862","4290","207"
"8600000US13863","ZCTA5 13863","694","138"
"8600000US13864","ZCTA5 13864","880","241"
"8600000US13865","ZCTA5 13865","6297","178"
"8600000US13901","ZCTA5 13901","19230","610"
"8600000US13902","ZCTA5 13902","6130","562"
"8600000US13903","ZCTA5 13903","18258","708"
"8600000US13904","ZCTA5 13904","10347","716"
"8600000US13905","ZCTA5 13905","25890","848"
"8600000US14001","ZCTA5 14001","9522","526"
"8600000US14004","ZCTA5 14004","12332","533"
"8600000US14005","ZCTA5 14005","1838","250"
"8600000US14006","ZCTA5 14006","9605","400"
"8600000US14008","ZCTA5 14008","1415","301"
"8600000US14009","ZCTA5 14009","5491","261"
"8600000US14011","ZCTA5 14011","9198","320"
"8600000US14012","ZCTA5 14012","2334","192"
"8600000US14013","ZCTA5 14013","1703","256"
"8600000US14020","ZCTA5 14020","22707","364"
"8600000US14024","ZCTA5 14024","1552","194"
"8600000US14025","ZCTA5 14025","3475","414"
"8600000US14026","ZCTA5 14026","531","176"
"8600000US14028","ZCTA5 14028","1776","271"
"8600000US14030","ZCTA5 14030","1800","272"
"8600000US14031","ZCTA5 14031","10468","708"
"8600000US14032","ZCTA5 14032","9083","569"
"8600000US14033","ZCTA5 14033","1677","338"
"8600000US14034","ZCTA5 14034","2716","215"
"8600000US14035","ZCTA5 14035","105","133"
"8600000US14036","ZCTA5 14036","4836","374"
"8600000US14037","ZCTA5 14037","1107","202"
"8600000US14039","ZCTA5 14039","90","40"
"8600000US14040","ZCTA5 14040","1921","220"
"8600000US14041","ZCTA5 14041","195","115"
"8600000US14042","ZCTA5 14042","4181","359"
"8600000US14043","ZCTA5 14043","24538","724"
"8600000US14047","ZCTA5 14047","6549","388"
"8600000US14048","ZCTA5 14048","14283","286"
"8600000US14051","ZCTA5 14051","20219","882"
"8600000US14052","ZCTA5 14052","16672","613"
"8600000US14054","ZCTA5 14054","1593","238"
"8600000US14055","ZCTA5 14055","1331","216"
"8600000US14057","ZCTA5 14057","8022","396"
"8600000US14058","ZCTA5 14058","1994","220"
"8600000US14059","ZCTA5 14059","9860","466"
"8600000US14060","ZCTA5 14060","326","80"
"8600000US14061","ZCTA5 14061","375","121"
"8600000US14062","ZCTA5 14062","3046","282"
"8600000US14063","ZCTA5 14063","14302","474"
"8600000US14065","ZCTA5 14065","1637","256"
"8600000US14066","ZCTA5 14066","1260","167"
"8600000US14067","ZCTA5 14067","5076","586"
"8600000US14068","ZCTA5 14068","6731","655"
"8600000US14069","ZCTA5 14069","792","216"
"8600000US14070","ZCTA5 14070","6894","340"
"8600000US14072","ZCTA5 14072","21047","40"
"8600000US14075","ZCTA5 14075","42780","774"
"8600000US14080","ZCTA5 14080","4313","248"
"8600000US14081","ZCTA5 14081","3123","333"
"8600000US14082","ZCTA5 14082","576","180"
"8600000US14085","ZCTA5 14085","7178","474"
"8600000US14086","ZCTA5 14086","32585","705"
"8600000US14091","ZCTA5 14091","1149","200"
"8600000US14092","ZCTA5 14092","10922","398"
"8600000US14094","ZCTA5 14094","49257","738"
"8600000US14098","ZCTA5 14098","3102","245"
"8600000US14101","ZCTA5 14101","1910","295"
"8600000US14102","ZCTA5 14102","1255","389"
"8600000US14103","ZCTA5 14103","10519","266"
"8600000US14105","ZCTA5 14105","4591","544"
"8600000US14108","ZCTA5 14108","5689","396"
"8600000US14109","ZCTA5 14109","1082","224"
"8600000US14111","ZCTA5 14111","3425","295"
"8600000US14112","ZCTA5 14112","105","123"
"8600000US14113","ZCTA5 14113","455","118"
"8600000US14120","ZCTA5 14120","44119","756"
"8600000US14125","ZCTA5 14125","3728","188"
"8600000US14126","ZCTA5 14126","608","307"
"8600000US14127","ZCTA5 14127","30191","625"
"8600000US14129","ZCTA5 14129","1530","201"
"8600000US14130","ZCTA5 14130","170","43"
"8600000US14131","ZCTA5 14131","4969","470"
"8600000US14132","ZCTA5 14132","5632","530"
"8600000US14134","ZCTA5 14134","111","53"
"8600000US14135","ZCTA5 14135","147","103"
"8600000US14136","ZCTA5 14136","4667","301"
"8600000US14138","ZCTA5 14138","1879","261"
"8600000US14139","ZCTA5 14139","2193","302"
"8600000US14141","ZCTA5 14141","7480","304"
"8600000US14143","ZCTA5 14143","1013","201"
"8600000US14145","ZCTA5 14145","1847","273"
"8600000US14150","ZCTA5 14150","40850","729"
"8600000US14167","ZCTA5 14167","1761","232"
"8600000US14168","ZCTA5 14168","30","32"
"8600000US14169","ZCTA5 14169","115","87"
"8600000US14170","ZCTA5 14170","2944","543"
"8600000US14171","ZCTA5 14171","1918","233"
"8600000US14172","ZCTA5 14172","3002","295"
"8600000US14173","ZCTA5 14173","281","207"
"8600000US14174","ZCTA5 14174","5597","350"
"8600000US14201","ZCTA5 14201","11935","854"
"8600000US14202","ZCTA5 14202","3385","352"
"8600000US14203","ZCTA5 14203","1733","262"
"8600000US14204","ZCTA5 14204","8643","789"
"8600000US14206","ZCTA5 14206","20310","890"
"8600000US14207","ZCTA5 14207","23275","1154"
"8600000US14208","ZCTA5 14208","10574","808"
"8600000US14209","ZCTA5 14209","7736","812"
"8600000US14210","ZCTA5 14210","14249","891"
"8600000US14211","ZCTA5 14211","22495","1061"
"8600000US14212","ZCTA5 14212","10715","938"
"8600000US14213","ZCTA5 14213","23113","1214"
"8600000US14214","ZCTA5 14214","19492","1114"
"8600000US14215","ZCTA5 14215","41435","2191"
"8600000US14216","ZCTA5 14216","22289","1017"
"8600000US14217","ZCTA5 14217","22975","450"
"8600000US14218","ZCTA5 14218","18952","423"
"8600000US14219","ZCTA5 14219","12000","538"
"8600000US14220","ZCTA5 14220","22623","846"
"8600000US14221","ZCTA5 14221","53948","1182"
"8600000US14222","ZCTA5 14222","14114","798"
"8600000US14223","ZCTA5 14223","22225","814"
"8600000US14224","ZCTA5 14224","40815","480"
"8600000US14225","ZCTA5 14225","33091","948"
"8600000US14226","ZCTA5 14226","30644","927"
"8600000US14227","ZCTA5 14227","21497","755"
"8600000US14228","ZCTA5 14228","21839","900"
"8600000US14261","ZCTA5 14261","5702","318"
"8600000US14301","ZCTA5 14301","12704","926"
"8600000US14302","ZCTA5 14302","140","86"
"8600000US14303","ZCTA5 14303","5582","667"
"8600000US14304","ZCTA5 14304","29262","837"
"8600000US14305","ZCTA5 14305","16767","658"
"8600000US14411","ZCTA5 14411","13776","359"
"8600000US14414","ZCTA5 14414","7017","186"
"8600000US14415","ZCTA5 14415","183","78"
"8600000US14416","ZCTA5 14416","3535","217"
"8600000US14418","ZCTA5 14418","1176","228"
"8600000US14420","ZCTA5 14420","21006","386"
"8600000US14422","ZCTA5 14422","2221","238"
"8600000US14423","ZCTA5 14423","4559","181"
"8600000US14424","ZCTA5 14424","27880","442"
"8600000US14425","ZCTA5 14425","12049","327"
"8600000US14427","ZCTA5 14427","1943","207"
"8600000US14428","ZCTA5 14428","7208","398"
"8600000US14432","ZCTA5 14432","5875","542"
"8600000US14433","ZCTA5 14433","4141","266"
"8600000US14435","ZCTA5 14435","2773","291"
"8600000US14437","ZCTA5 14437","11220","357"
"8600000US14441","ZCTA5 14441","319","89"
"8600000US14445","ZCTA5 14445","7716","247"
"8600000US14450","ZCTA5 14450","41546","741"
"8600000US14454","ZCTA5 14454","11206","152"
"8600000US14456","ZCTA5 14456","19473","398"
"8600000US14462","ZCTA5 14462","534","125"
"8600000US14464","ZCTA5 14464","7462","353"
"8600000US14466","ZCTA5 14466","1576","438"
"8600000US14467","ZCTA5 14467","10098","612"
"8600000US14468","ZCTA5 14468","17913","694"
"8600000US14469","ZCTA5 14469","5983","303"
"8600000US14470","ZCTA5 14470","7406","308"
"8600000US14471","ZCTA5 14471","2458","365"
"8600000US14472","ZCTA5 14472","8713","336"
"8600000US14475","ZCTA5 14475","391","77"
"8600000US14476","ZCTA5 14476","2250","142"
"8600000US14477","ZCTA5 14477","1411","252"
"8600000US14478","ZCTA5 14478","1501","282"
"8600000US14479","ZCTA5 14479","115","72"
"8600000US14480","ZCTA5 14480","711","321"
"8600000US14481","ZCTA5 14481","1699","204"
"8600000US14482","ZCTA5 14482","8303","299"
"8600000US14485","ZCTA5 14485","4010","157"
"8600000US14486","ZCTA5 14486","449","135"
"8600000US14487","ZCTA5 14487","6159","506"
"8600000US14489","ZCTA5 14489","7113","414"
"8600000US14502","ZCTA5 14502","10733","409"
"8600000US14504","ZCTA5 14504","1839","249"
"8600000US14505","ZCTA5 14505","5002","436"
"8600000US14506","ZCTA5 14506","1317","283"
"8600000US14507","ZCTA5 14507","1157","177"
"8600000US14510","ZCTA5 14510","4929","208"
"8600000US14511","ZCTA5 14511","439","250"
"8600000US14512","ZCTA5 14512","4418","236"
"8600000US14513","ZCTA5 14513","13938","381"
"8600000US14514","ZCTA5 14514","6724","500"
"8600000US14516","ZCTA5 14516","2392","337"
"8600000US14517","ZCTA5 14517","2931","264"
"8600000US14519","ZCTA5 14519","11723","426"
"8600000US14521","ZCTA5 14521","2405","250"
"8600000US14522","ZCTA5 14522","9005","450"
"8600000US14525","ZCTA5 14525","2424","264"
"8600000US14526","ZCTA5 14526","19973","578"
"8600000US14527","ZCTA5 14527","12745","425"
"8600000US14529","ZCTA5 14529","137","168"
"8600000US14530","ZCTA5 14530","5306","218"
"8600000US14532","ZCTA5 14532","4273","425"
"8600000US14533","ZCTA5 14533","2206","262"
"8600000US14534","ZCTA5 14534","31615","982"
"8600000US14536","ZCTA5 14536","576","92"
"8600000US14537","ZCTA5 14537","147","81"
"8600000US14539","ZCTA5 14539","90","73"
"8600000US14541","ZCTA5 14541","4075","264"
"8600000US14542","ZCTA5 14542","60","33"
"8600000US14543","ZCTA5 14543","3203","270"
"8600000US14544","ZCTA5 14544","1954","264"
"8600000US14545","ZCTA5 14545","188","75"
"8600000US14546","ZCTA5 14546","4702","333"
"8600000US14548","ZCTA5 14548","3826","448"
"8600000US14549","ZCTA5 14549","76","44"
"8600000US14550","ZCTA5 14550","1491","183"
"8600000US14551","ZCTA5 14551","5152","493"
"8600000US14555","ZCTA5 14555","1004","180"
"8600000US14559","ZCTA5 14559","18930","682"
"8600000US14560","ZCTA5 14560","2176","278"
"8600000US14561","ZCTA5 14561","3014","305"
"8600000US14564","ZCTA5 14564","15082","271"
"8600000US14568","ZCTA5 14568","6232","465"
"8600000US14569","ZCTA5 14569","5896","158"
"8600000US14571","ZCTA5 14571","1350","330"
"8600000US14572","ZCTA5 14572","4640","366"
"8600000US14580","ZCTA5 14580","52585","567"
"8600000US14585","ZCTA5 14585","85","33"
"8600000US14586","ZCTA5 14586","11875","566"
"8600000US14588","ZCTA5 14588","800","156"
"8600000US14589","ZCTA5 14589","7605","370"
"8600000US14590","ZCTA5 14590","5316","419"
"8600000US14591","ZCTA5 14591","1592","193"
"8600000US14592","ZCTA5 14592","64","60"
"8600000US14604","ZCTA5 14604","2364","441"
"8600000US14605","ZCTA5 14605","11932","631"
"8600000US14606","ZCTA5 14606","28296","1306"
"8600000US14607","ZCTA5 14607","16521","790"
"8600000US14608","ZCTA5 14608","11542","831"
"8600000US14609","ZCTA5 14609","41168","1392"
"8600000US14610","ZCTA5 14610","13760","625"
"8600000US14611","ZCTA5 14611","16962","1060"
"8600000US14612","ZCTA5 14612","34116","996"
"8600000US14613","ZCTA5 14613","15381","1049"
"8600000US14614","ZCTA5 14614","1215","260"
"8600000US14615","ZCTA5 14615","16963","1104"
"8600000US14616","ZCTA5 14616","26948","1004"
"8600000US14617","ZCTA5 14617","22774","637"
"8600000US14618","ZCTA5 14618","22597","711"
"8600000US14619","ZCTA5 14619","13642","937"
"8600000US14620","ZCTA5 14620","23835","891"
"8600000US14621","ZCTA5 14621","33066","1577"
"8600000US14622","ZCTA5 14622","11939","523"
"8600000US14623","ZCTA5 14623","25893","987"
"8600000US14624","ZCTA5 14624","36570","1071"
"8600000US14625","ZCTA5 14625","10262","473"
"8600000US14626","ZCTA5 14626","30292","808"
"8600000US14627","ZCTA5 14627","2348","228"
"8600000US14701","ZCTA5 14701","39214","607"
"8600000US14706","ZCTA5 14706","6163","284"
"8600000US14707","ZCTA5 14707","129","70"
"8600000US14708","ZCTA5 14708","230","136"
"8600000US14709","ZCTA5 14709","1389","132"
"8600000US14710","ZCTA5 14710","3443","341"
"8600000US14711","ZCTA5 14711","1814","261"
"8600000US14712","ZCTA5 14712","3044","263"
"8600000US14714","ZCTA5 14714","597","149"
"8600000US14715","ZCTA5 14715","2733","275"
"8600000US14716","ZCTA5 14716","2623","290"
"8600000US14717","ZCTA5 14717","509","73"
"8600000US14718","ZCTA5 14718","2041","220"
"8600000US14719","ZCTA5 14719","3459","260"
"8600000US14720","ZCTA5 14720","601","122"
"8600000US14721","ZCTA5 14721","150","69"
"8600000US14722","ZCTA5 14722","244","39"
"8600000US14723","ZCTA5 14723","1109","153"
"8600000US14724","ZCTA5 14724","2405","253"
"8600000US14726","ZCTA5 14726","1892","300"
"8600000US14727","ZCTA5 14727","5386","284"
"8600000US14728","ZCTA5 14728","995","219"
"8600000US14729","ZCTA5 14729","906","134"
"8600000US14731","ZCTA5 14731","1125","164"
"8600000US14732","ZCTA5 14732","154","72"
"8600000US14733","ZCTA5 14733","3646","533"
"8600000US14735","ZCTA5 14735","2981","286"
"8600000US14736","ZCTA5 14736","203","77"
"8600000US14737","ZCTA5 14737","4322","207"
"8600000US14738","ZCTA5 14738","3252","183"
"8600000US14739","ZCTA5 14739","2740","314"
"8600000US14740","ZCTA5 14740","1105","139"
"8600000US14741","ZCTA5 14741","1900","245"
"8600000US14742","ZCTA5 14742","313","132"
"8600000US14743","ZCTA5 14743","1784","288"
"8600000US14744","ZCTA5 14744","2175","258"
"8600000US14747","ZCTA5 14747","2243","248"
"8600000US14748","ZCTA5 14748","618","88"
"8600000US14750","ZCTA5 14750","4419","260"
"8600000US14752","ZCTA5 14752","345","218"
"8600000US14753","ZCTA5 14753","1082","146"
"8600000US14754","ZCTA5 14754","629","139"
"8600000US14755","ZCTA5 14755","3011","242"
"8600000US14756","ZCTA5 14756","28","31"
"8600000US14757","ZCTA5 14757","3323","268"
"8600000US14760","ZCTA5 14760","17640","391"
"8600000US14767","ZCTA5 14767","2138","240"
"8600000US14769","ZCTA5 14769","1124","268"
"8600000US14770","ZCTA5 14770","2926","269"
"8600000US14772","ZCTA5 14772","4075","297"
"8600000US14774","ZCTA5 14774","55","47"
"8600000US14775","ZCTA5 14775","2545","294"
"8600000US14777","ZCTA5 14777","693","161"
"8600000US14778","ZCTA5 14778","1354","204"
"8600000US14779","ZCTA5 14779","6606","182"
"8600000US14781","ZCTA5 14781","2089","263"
"8600000US14782","ZCTA5 14782","2270","266"
"8600000US14783","ZCTA5 14783","305","109"
"8600000US14784","ZCTA5 14784","972","236"
"8600000US14787","ZCTA5 14787","4704","187"
"8600000US14788","ZCTA5 14788","44","39"
"8600000US14801","ZCTA5 14801","5328","305"
"8600000US14802","ZCTA5 14802","4235","233"
"8600000US14803","ZCTA5 14803","800","200"
"8600000US14804","ZCTA5 14804","1435","135"
"8600000US14805","ZCTA5 14805","1065","224"
"8600000US14806","ZCTA5 14806","2121","237"
"8600000US14807","ZCTA5 14807","3138","274"
"8600000US14808","ZCTA5 14808","607","162"
"8600000US14809","ZCTA5 14809","2284","224"
"8600000US14810","ZCTA5 14810","12067","388"
"8600000US14812","ZCTA5 14812","3525","413"
"8600000US14813","ZCTA5 14813","2351","233"
"8600000US14814","ZCTA5 14814","1942","341"
"8600000US14815","ZCTA5 14815","841","104"
"8600000US14816","ZCTA5 14816","527","170"
"8600000US14817","ZCTA5 14817","2658","206"
"8600000US14818","ZCTA5 14818","2176","353"
"8600000US14819","ZCTA5 14819","584","136"
"8600000US14820","ZCTA5 14820","826","150"
"8600000US14821","ZCTA5 14821","3471","212"
"8600000US14822","ZCTA5 14822","913","101"
"8600000US14823","ZCTA5 14823","3624","123"
"8600000US14824","ZCTA5 14824","611","181"
"8600000US14825","ZCTA5 14825","661","129"
"8600000US14826","ZCTA5 14826","1957","214"
"8600000US14827","ZCTA5 14827","186","101"
"8600000US14830","ZCTA5 14830","19521","382"
"8600000US14836","ZCTA5 14836","892","209"
"8600000US14837","ZCTA5 14837","5786","317"
"8600000US14838","ZCTA5 14838","1917","337"
"8600000US14839","ZCTA5 14839","811","163"
"8600000US14840","ZCTA5 14840","2631","208"
"8600000US14841","ZCTA5 14841","707","207"
"8600000US14842","ZCTA5 14842","1123","297"
"8600000US14843","ZCTA5 14843","12814","273"
"8600000US14845","ZCTA5 14845","20011","729"
"8600000US14846","ZCTA5 14846","775","126"
"8600000US14847","ZCTA5 14847","2398","191"
"8600000US14850","ZCTA5 14850","64221","924"
"8600000US14853","ZCTA5 14853","2656","327"
"8600000US14854","ZCTA5 14854","12","18"
"8600000US14855","ZCTA5 14855","940","217"
"8600000US14856","ZCTA5 14856","300","250"
"8600000US14858","ZCTA5 14858","1281","209"
"8600000US14859","ZCTA5 14859","984","213"
"8600000US14860","ZCTA5 14860","1204","157"
"8600000US14861","ZCTA5 14861","1125","152"
"8600000US14864","ZCTA5 14864","1197","259"
"8600000US14865","ZCTA5 14865","2874","280"
"8600000US14867","ZCTA5 14867","5676","352"
"8600000US14869","ZCTA5 14869","1259","212"
"8600000US14870","ZCTA5 14870","9468","370"
"8600000US14871","ZCTA5 14871","4980","559"
"8600000US14872","ZCTA5 14872","657","200"
"8600000US14873","ZCTA5 14873","2574","262"
"8600000US14874","ZCTA5 14874","235","75"
"8600000US14877","ZCTA5 14877","476","103"
"8600000US14878","ZCTA5 14878","644","142"
"8600000US14879","ZCTA5 14879","1998","276"
"8600000US14880","ZCTA5 14880","1640","241"
"8600000US14881","ZCTA5 14881","159","83"
"8600000US14882","ZCTA5 14882","4066","386"
"8600000US14883","ZCTA5 14883","4726","511"
"8600000US14884","ZCTA5 14884","306","79"
"8600000US14885","ZCTA5 14885","722","129"
"8600000US14886","ZCTA5 14886","6713","413"
"8600000US14889","ZCTA5 14889","1539","178"
"8600000US14891","ZCTA5 14891","4276","302"
"8600000US14892","ZCTA5 14892","8022","298"
"8600000US14893","ZCTA5 14893","0","12"
"8600000US14894","ZCTA5 14894","1246","204"
"8600000US14895","ZCTA5 14895","9144","323"
"8600000US14897","ZCTA5 14897","773","152"
"8600000US14898","ZCTA5 14898","2018","187"
"8600000US14901","ZCTA5 14901","15855","580"
"8600000US14903","ZCTA5 14903","7600","434"
"8600000US14904","ZCTA5 14904","15176","752"
"8600000US14905","ZCTA5 14905","8407","487"
